FID	IID	Menthol_Sweet	Menthol_Salty	Menthol_Sour	Menthol_Bitter	Menthol_Burn	Menthol_Cool	Menthol_Liking	Menthol_Intense	Capsaicin_Sweet	Capsaicin_Salty	Capsaicin_Sour	Capsaicin_Bitter	Capsaicin_Burn	Capsaicin_Cool	Capsaicin_Liking	Capsaicin_Intense	X25CornOilNoFA_Fatty	X25CornOilNoFA_Salty	X25CornOilNoFA_Crispy	X25CornOilNoFA_Liking	X15CornOilNoFA_Fatty	X15CornOilNoFA_Salty	X15CornOilNoFA_Crispy	X15CornOilNoFA_Liking	X5CornOilNoFA_Fatty	X5CornOilNoFA_Salty	X5CornOilNoFA_Crispy	X5CornOilNoFA_Liking	X10CornOilNoFA_Fatty	X10CornOilNoFA_Salty	X10CornOilNoFA_Crispy	X10CornOilNoFA_Liking	X5CornOil_02Palmitic_Fatty	X5CornOil_02Palmitic_Salty	X5CornOil_02Palmitic_Crispy	X5CornOil_02Palmitic_Liking	X25CornOil_02Palmitic_Fatty	X25CornOil_02Palmitic_Salty	X25CornOil_02Palmitic_Crispy	X25CornOil_02Palmitic_Liking	Water_Cool1	Sucrose_Cool2	NaCl_Cool3	PTC_Cool9	logMenthol_Sweet	logMenthol_Salty	logMenthol_Sour	logMenthol_Bitter	logMenthol_Burn	logMenthol_Cool	logMenthol_Liking	logMenthol_Intense	logCapsaicin_Sweet	logCapsaicin_Salty	logCapsaicin_Sour	logCapsaicin_Bitter	logCapsaicin_Burn	logCapsaicin_Cool	logCapsaicin_Liking	logCapsaicin_Intense	logX25CornOilNoFA_Fatty	logX25CornOilNoFA_Salty	logX25CornOilNoFA_Crispy	logX25CornOilNoFA_Liking	logX15CornOilNoFA_Fatty	logX15CornOilNoFA_Salty	logX15CornOilNoFA_Crispy	logX15CornOilNoFA_Liking	logX5CornOilNoFA_Fatty	logX5CornOilNoFA_Salty	logX5CornOilNoFA_Crispy	logX5CornOilNoFA_Liking	logX10CornOilNoFA_Fatty	logX10CornOilNoFA_Salty	logX10CornOilNoFA_Crispy	logX10CornOilNoFA_Liking	logX5CornOil_02Palmitic_Fatty	logX5CornOil_02Palmitic_Salty	logX5CornOil_02Palmitic_Crispy	logX5CornOil_02Palmitic_Liking	logX25CornOil_02Palmitic_Fatty	logX25CornOil_02Palmitic_Salty	logX25CornOil_02Palmitic_Crispy	logX25CornOil_02Palmitic_Liking	logWater_Cool1	logSucrose_Cool2	logNaCl_Cool3	logPTC_Cool9	sqrtMenthol_Sweet	sqrtMenthol_Salty	sqrtMenthol_Sour	sqrtMenthol_Bitter	sqrtMenthol_Burn	sqrtMenthol_Cool	sqrtMenthol_Liking	sqrtMenthol_Intense	sqrtCapsaicin_Sweet	sqrtCapsaicin_Salty	sqrtCapsaicin_Sour	sqrtCapsaicin_Bitter	sqrtCapsaicin_Burn	sqrtCapsaicin_Cool	sqrtCapsaicin_Liking	sqrtCapsaicin_Intense	sqrtX25CornOilNoFA_Fatty	sqrtX25CornOilNoFA_Salty	sqrtX25CornOilNoFA_Crispy	sqrtX25CornOilNoFA_Liking	sqrtX15CornOilNoFA_Fatty	sqrtX15CornOilNoFA_Salty	sqrtX15CornOilNoFA_Crispy	sqrtX15CornOilNoFA_Liking	sqrtX5CornOilNoFA_Fatty	sqrtX5CornOilNoFA_Salty	sqrtX5CornOilNoFA_Crispy	sqrtX5CornOilNoFA_Liking	sqrtX10CornOilNoFA_Fatty	sqrtX10CornOilNoFA_Salty	sqrtX10CornOilNoFA_Crispy	sqrtX10CornOilNoFA_Liking	sqrtX5CornOil_02Palmitic_Fatty	sqrtX5CornOil_02Palmitic_Salty	sqrtX5CornOil_02Palmitic_Crispy	sqrtX5CornOil_02Palmitic_Liking	sqrtX25CornOil_02Palmitic_Fatty	sqrtX25CornOil_02Palmitic_Salty	sqrtX25CornOil_02Palmitic_Crispy	sqrtX25CornOil_02Palmitic_Liking	sqrtWater_Cool1	sqrtSucrose_Cool2	sqrtNaCl_Cool3	sqrtPTC_Cool9	zsqrtMenthol_Sweet	zsqrtMenthol_Salty	zsqrtMenthol_Sour	zsqrtMenthol_Bitter	zsqrtMenthol_Burn	zsqrtMenthol_Cool	zsqrtMenthol_Liking	zsqrtMenthol_Intense	zsqrtCapsaicin_Sweet	zsqrtCapsaicin_Salty	zsqrtCapsaicin_Sour	zsqrtCapsaicin_Bitter	zsqrtCapsaicin_Burn	zsqrtCapsaicin_Cool	zsqrtCapsaicin_Liking	zsqrtCapsaicin_Intense	zsqrtX25CornOilNoFA_Fatty	zsqrtX25CornOilNoFA_Salty	zsqrtX25CornOilNoFA_Crispy	zsqrtX25CornOilNoFA_Liking	zsqrtX15CornOilNoFA_Fatty	zsqrtX15CornOilNoFA_Salty	zsqrtX15CornOilNoFA_Crispy	zsqrtX15CornOilNoFA_Liking	zsqrtX5CornOilNoFA_Fatty	zsqrtX5CornOilNoFA_Salty	zsqrtX5CornOilNoFA_Crispy	zsqrtX5CornOilNoFA_Liking	zsqrtX10CornOilNoFA_Fatty	zsqrtX10CornOilNoFA_Salty	zsqrtX10CornOilNoFA_Crispy	zsqrtX10CornOilNoFA_Liking	zsqrtX5CornOil_02Palmitic_Fatty	zsqrtX5CornOil_02Palmitic_Salty	zsqrtX5CornOil_02Palmitic_Crispy	zsqrtX5CornOil_02Palmitic_Liking	zsqrtX25CornOil_02Palmitic_Fatty	zsqrtX25CornOil_02Palmitic_Salty	zsqrtX25CornOil_02Palmitic_Crispy	zsqrtX25CornOil_02Palmitic_Liking	zsqrtWater_Cool1	zsqrtSucrose_Cool2	zsqrtNaCl_Cool3	zsqrtPTC_Cool9
TW_530_TW_530	TW_530_TW_530	0	0	0	3	0	0	0.1	3.8	0	0	0	0	4.9	0	0.1	3.8	0	0	4	7.5	1.2	2.7	7.5	0.5	1.8	2.1	1.9	2	1.5	0.9	2.9	1.7	1.2	0.3	3.6	1.7	1.6	1.4	3.4	0.3	2.5	0	0	0	-1	-1	-1	0.491361694	-1	-1	-0.698970004	0.591064607	-1	-1	-1	-1	0.698970004	-1	-0.698970004	0.591064607	-1	-1	0.612783857	0.880813592	0.113943352	0.447158031	0.880813592	-0.22184875	0.278753601	0.342422681	0.301029996	0.322219295	0.204119983	0	0.477121255	0.255272505	0.113943352	-0.397940009	0.568201724	0.255272505	0.230448921	0.176091259	0.544068044	-0.397940009	0.414973348	-1	-1	-1	0	0	0	1.732050808	0	0	0.316227766	1.949358869	0	0	0	0	2.213594362	0	0.316227766	1.949358869	0	0	2	2.738612788	1.095445115	1.643167673	2.738612788	0.707106781	1.341640786	1.449137675	1.378404875	1.414213562	1.224744871	0.948683298	1.702938637	1.303840481	1.095445115	0.547722558	1.897366596	1.303840481	1.264911064	1.183215957	1.843908891	0.547722558	1.58113883	0	0	0	-0.050702013	-0.050702013	-0.207977376	2.543986132	-0.865163895	-0.907601625	-1.674178402	-0.033739905	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.275315886	-0.121305038	-0.857459486	-0.783728945	-2.306310345	-2.384235625	0.080398624	1.348123151	-0.847968309	0.076572815	1.809360439	-3.896502942	-0.263684701	0.114457656	-0.986538476	-1.462096036	-0.638423395	-1.133983088	-0.532212698	-2.106883902	-0.828963661	-1.320296151	0.006052037	-1.561254245	-0.385389281	-0.321372778	-0.141194972	-2.535897133	1.721889342	-0.126897547	-0.050702013	-0.339631314
TW_680_TW_680	TW_680_TW_680	0	0	0	0	5.9	0	0	6	0	0	0	7.5	7.5	0	0	7.5	0	0	3.5	3.8	0	0.5	4.6	5.5	0	0	3.6	3.8	0	0	2.7	3.8	0	0.3	3.7	4.8	0	0.6	3.5	5.8	0	0	0	0	-1	-1	-1	-1	0.77815125	-1	-1	0.785329835	-1	-1	-1	0.880813592	0.880813592	-1	-1	0.880813592	-1	-1	0.556302501	0.591064607	-1	-0.22184875	0.672097858	0.748188027	-1	-1	0.568201724	0.591064607	-1	-1	0.447158031	0.591064607	-1	-0.397940009	0.579783597	0.69019608	-1	-0.15490196	0.556302501	0.770852012	-1	-1	-1	-1	0	0	0	0	2.42899156	0	0	2.449489743	0	0	0	2.738612788	2.738612788	0	0	2.738612788	0	0	1.870828693	1.949358869	0	0.707106781	2.144761059	2.34520788	0	0	1.897366596	1.949358869	0	0	1.643167673	1.949358869	0	0.547722558	1.923538406	2.19089023	0	0.774596669	1.870828693	2.408318916	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	1.725926712	-0.907601625	-2.153435114	1.192798832	-0.071059848	-0.086782944	-0.250122263	4.329461603	0.944426861	-0.121305038	-1.331927164	1.282483997	-2.306310345	-2.384235625	-0.203293126	-0.45615221	-2.793148382	-1.5921037	0.280813848	0.545259929	-2.632080332	-2.290726983	0.053301515	-0.240385069	-2.836606714	-2.891287339	-0.662520267	-0.384345945	-2.671315889	-1.320296151	0.058981695	0.404018218	-2.401231726	-0.977128094	-0.085150664	0.890185215	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_937_TW_937	TW_937_TW_937	0	0	0	0	0	2	3.8	2.5	0	0	0	0	2.4	0	2.7	3.4	0	1.1	2.8	4.2	3.4	3.2	3.4	4.2	2.7	1.8	3	3.2	3	2.8	2.3	3.6	3.8	2.8	2.3	4.5	2.5	1.9	4.5	5.2	0.1	0	0	0	-1	-1	-1	-1	-1	0.322219295	0.591064607	0.414973348	-1	-1	-1	-1	0.397940009	-1	0.447158031	0.544068044	-1	0.079181246	0.462397998	0.633468456	0.544068044	0.51851394	0.544068044	0.633468456	0.447158031	0.278753601	0.491361694	0.51851394	0.491361694	0.462397998	0.380211242	0.568201724	0.591064607	0.462397998	0.380211242	0.662757832	0.414973348	0.301029996	0.662757832	0.72427587	-0.698970004	-1	-1	-1	0	0	0	0	0	1.414213562	1.949358869	1.58113883	0	0	0	0	1.549193338	0	1.643167673	1.843908891	0	1.048808848	1.673320053	2.049390153	1.843908891	1.788854382	1.843908891	2.049390153	1.643167673	1.341640786	1.732050808	1.788854382	1.732050808	1.673320053	1.516575089	1.897366596	1.949358869	1.673320053	1.516575089	2.121320344	1.58113883	1.378404875	2.121320344	2.28035085	0.316227766	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	0.458643713	0.800901674	-0.936775821	-0.071059848	-0.086782944	-0.250122263	-0.309012845	-0.57143157	-0.121305038	1.133479214	-1.059789797	-2.306310345	-0.663230098	-0.637070355	-0.22747551	0.481077577	0.336282404	-0.493565569	-0.256859182	0.268600072	-0.063958702	-0.277940579	-0.606809084	0.27209395	0.208306013	-0.938506643	-0.523085081	0.607173929	0.392501704	-0.764057642	0.249885058	0.118571331	-0.00813213	0.436347648	0.654546179	-0.140274725	-0.126897547	-0.050702013	-0.339631314
TW_1373_TW_1373	TW_1373_TW_1373	0	0	0	0	0	3.5	0.1	3.8	0	0	0	0	7.2	0	0.3	7.1	0.1	0.1	3.9	3.9	3.9	4.2	5	5.3	0.3	1.8	3.6	3.8	2.5	3.6	2.9	3.8	1.4	0.8	1.3	3.8	3.4	2.7	2	3.9	0	0	0	0	-1	-1	-1	-1	-1	0.556302501	-0.698970004	0.591064607	-1	-1	-1	-1	0.86332286	-1	-0.397940009	0.857332496	-0.698970004	-0.698970004	0.602059991	0.602059991	0.602059991	0.633468456	0.707570176	0.73239376	-0.397940009	0.278753601	0.568201724	0.591064607	0.414973348	0.568201724	0.477121255	0.591064607	0.176091259	-0.045757491	0.146128036	0.591064607	0.544068044	0.447158031	0.322219295	0.602059991	-1	-1	-1	-1	0	0	0	0	0	1.870828693	0.316227766	1.949358869	0	0	0	0	2.683281573	0	0.547722558	2.664582519	0.316227766	0.316227766	1.974841766	1.974841766	1.974841766	2.049390153	2.236067977	2.302172887	0.547722558	1.341640786	1.897366596	1.949358869	1.58113883	1.897366596	1.702938637	1.949358869	1.183215957	0.894427191	1.140175425	1.949358869	1.843908891	1.643167673	1.414213562	1.974841766	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	0.899771072	-1.674178402	-0.033739905	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.873909863	-0.121305038	-0.510125038	1.088677801	-1.773291525	-1.865332935	0.025144995	-0.397896986	0.713574866	0.800728602	0.515833587	0.428569186	-1.665186863	-0.063958702	0.053301515	-0.240385069	0.001235749	0.623321164	-0.532212698	-0.384345945	-0.681348044	-0.792723058	-1.525285292	-0.131098254	0.537338355	0.416761205	-1.035777238	0.091985	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_1860_TW_1860	TW_1860_TW_1860	0	0	0	0	1.3	0	2.6	4.9	0	0	0	0	3.7	0	2.8	5.6	0.1	0.9	2.7	4.4	0	0	0.8	3.8	0.9	0.3	0.6	3.7	0.5	4.5	3.5	3.8	1	3	3.7	3.8	0	0	3.5	3.8	0.8	0	0	0.1	-1	-1	-1	-1	0.146128036	-1	0.431363764	0.698970004	-1	-1	-1	-1	0.579783597	-1	0.462397998	0.755874856	-0.698970004	0	0.447158031	0.653212514	-1	-1	-0.045757491	0.591064607	0	-0.397940009	-0.15490196	0.579783597	-0.22184875	0.662757832	0.556302501	0.591064607	0.041392685	0.491361694	0.579783597	0.591064607	-1	-1	0.556302501	0.591064607	-0.045757491	-1	-1	-0.698970004	0	0	0	0	1.140175425	0	1.61245155	2.213594362	0	0	0	0	1.923538406	0	1.673320053	2.366431913	0.316227766	0.948683298	1.643167673	2.097617696	0	0	0.894427191	1.949358869	0.948683298	0.547722558	0.774596669	1.923538406	0.707106781	2.121320344	1.870828693	1.949358869	1	1.732050808	1.923538406	1.949358869	0	0	1.870828693	1.949358869	0.894427191	0	0	0.316227766	-0.050702013	-0.050702013	-0.207977376	-0.355375502	0.351101276	-0.907601625	0.290304214	0.614280613	-0.071059848	-0.086782944	-0.250122263	-0.309012845	-0.094346613	-0.121305038	1.178719801	0.308139845	-1.773291525	-0.827527554	-0.703292349	-0.117224848	-2.793148382	-2.852633318	-2.93748708	-0.528097168	-0.95737172	-1.381652637	-2.196384779	-0.299331943	-1.567484983	1.038164426	-0.166193088	-0.384345945	-0.989486099	0.48187105	0.058981695	-0.131098254	-2.401231726	-2.220206671	-0.085150664	0.045061065	0.710933098	-0.126897547	-0.050702013	0.376101379
TW_2101_TW_2101	TW_2101_TW_2101	0	0	0	0	1.8	0	1.9	3.7	0	0	0	0	4.4	0	1	4.9	0.1	0	3.4	6.5	0.2	2.2	3.1	5	2.5	3.2	4.1	5.1	4.7	0.4	3.2	4.1	4.2	0.3	5.4	4.5	1.8	5.1	4	5.4	0	0	0	0.1	-1	-1	-1	-1	0.278753601	-1	0.301029996	0.579783597	-1	-1	-1	-1	0.653212514	-1	0.041392685	0.698970004	-0.698970004	-1	0.544068044	0.819543936	-0.522878745	0.361727836	0.505149978	0.707570176	0.414973348	0.51851394	0.62324929	0.716003344	0.681241237	-0.301029996	0.51851394	0.62324929	0.633468456	-0.397940009	0.740362689	0.662757832	0.278753601	0.716003344	0.612783857	0.740362689	-1	-1	-1	-0.698970004	0	0	0	0	1.341640786	0	1.378404875	1.923538406	0	0	0	0	2.097617696	0	1	2.213594362	0.316227766	0	1.843908891	2.549509757	0.447213595	1.483239697	1.760681686	2.236067977	1.58113883	1.788854382	2.024845673	2.258317958	2.167948339	0.632455532	1.788854382	2.024845673	2.049390153	0.547722558	2.323790008	2.121320344	1.341640786	2.258317958	2	2.323790008	0	0	0	0.316227766	-0.050702013	-0.050702013	-0.207977376	-0.355375502	0.566011452	-0.907601625	-0.064403537	-0.097062927	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.12750915	-0.121305038	0.168471376	-0.091978442	-1.773291525	-2.384235625	-0.262415588	0.915823822	-1.999031944	-0.208524084	-0.707788504	0.249323635	0.159100687	0.678297393	0.308730456	0.464953654	1.054446833	-1.719751172	-0.344906504	-0.182912666	0.775409522	-1.320296151	0.868447314	0.249885058	-0.263107932	1.403959023	0.183770948	0.734534582	-0.605815742	-0.126897547	-0.050702013	0.376101379
TW_2217_TW_2217	TW_2217_TW_2217	0	0	0	0	2.5	0	0.1	2.4	0	0	0	0	2.4	0	0.2	2.5	0.1	0.6	1.1	4	0.1	2	2	3.7	1.7	2.4	2.5	3.8	2.3	1.7	2.3	3.8	2.6	3.5	3.3	3.8	2.5	0.8	1.6	3.7	0	0	0	0	-1	-1	-1	-1	0.414973348	-1	-0.698970004	0.397940009	-1	-1	-1	-1	0.397940009	-1	-0.522878745	0.414973348	-0.698970004	-0.15490196	0.079181246	0.612783857	-0.698970004	0.322219295	0.322219295	0.579783597	0.255272505	0.397940009	0.414973348	0.591064607	0.380211242	0.255272505	0.380211242	0.591064607	0.431363764	0.556302501	0.531478917	0.591064607	0.414973348	-0.045757491	0.230448921	0.579783597	-1	-1	-1	-1	0	0	0	0	1.58113883	0	0.316227766	1.549193338	0	0	0	0	1.549193338	0	0.447213595	1.58113883	0.316227766	0.774596669	1.048808848	2	0.316227766	1.414213562	1.414213562	1.923538406	1.303840481	1.549193338	1.58113883	1.949358869	1.516575089	1.303840481	1.516575089	1.949358869	1.61245155	1.870828693	1.816590212	1.949358869	1.58113883	0.894427191	1.264911064	1.923538406	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	0.821492427	-0.907601625	-1.674178402	-1.015120081	-0.071059848	-0.086782944	-0.250122263	-0.309012845	-0.57143157	-0.121305038	-0.660928539	-1.747703899	-1.773291525	-1.113188808	-2.008649544	-0.34038396	-2.231623263	-0.331574081	-1.599581259	-0.598110169	-0.330413499	0.28052355	-0.58032186	-0.240385069	-0.114643845	-0.476103657	-0.938506643	-0.384345945	0.040553163	0.693046416	-0.157309472	-0.131098254	0.118571331	-0.784823168	-1.346609956	-0.002484461	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_2228_TW_2228	TW_2228_TW_2228	0	0	0	0	0	0.9	5.2	2	0	0	0	0	5.3	0	0.7	5	0.1	1	5.9	5.2	2.7	1.7	3.9	5.4	0.2	0.2	7.2	7	5.5	1.5	4	3.9	3.3	0.2	1.7	1.4	4.2	2.2	2.7	1.8	0	0	0	0	-1	-1	-1	-1	-1	0	0.72427587	0.322219295	-1	-1	-1	-1	0.73239376	-1	-0.096910013	0.707570176	-0.698970004	0.041392685	0.77815125	0.72427587	0.447158031	0.255272505	0.602059991	0.740362689	-0.522878745	-0.522878745	0.86332286	0.851258349	0.748188027	0.204119983	0.612783857	0.602059991	0.531478917	-0.522878745	0.255272505	0.176091259	0.633468456	0.361727836	0.447158031	0.278753601	-1	-1	-1	-1	0	0	0	0	0	0.948683298	2.28035085	1.414213562	0	0	0	0	2.302172887	0	0.836660027	2.236067977	0.316227766	1	2.42899156	2.28035085	1.643167673	1.303840481	1.974841766	2.323790008	0.447213595	0.447213595	2.683281573	2.645751311	2.34520788	1.224744871	2	1.974841766	1.816590212	0.447213595	1.303840481	1.183215957	2.049390153	1.483239697	1.643167673	1.341640786	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	0.00890361	1.302534186	-1.346149283	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.388204997	-0.121305038	-0.076603681	-0.033144051	-1.773291525	-0.743321239	1.022568902	0.300512612	0.124621729	-0.528331546	-0.156550469	0.487184692	-1.842615122	-1.548470889	1.628033889	1.349445343	1.372593882	-0.622617306	0.1154152	-0.316345934	0.383879646	-1.47323851	-1.1942904	-1.828499747	0.864806318	0.160107583	-0.559117908	-1.073984551	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_2230_TW_2230	TW_2230_TW_2230	0	0	0	0	0	3.8	3.8	3.8	0	0	0	0	5.1	0	0.2	5.5	0.1	0.8	3.9	3.9	1.5	0.1	3.8	0.9	4	4.1	3.8	3.9	4	2.4	3.9	2.2	1.8	0.2	4	1.1	1.8	0.4	2.6	0.2	0	0	0	0	-1	-1	-1	-1	-1	0.591064607	0.591064607	0.591064607	-1	-1	-1	-1	0.716003344	-1	-0.522878745	0.748188027	-0.698970004	-0.045757491	0.602059991	0.602059991	0.204119983	-0.698970004	0.591064607	0	0.612783857	0.62324929	0.591064607	0.602059991	0.612783857	0.397940009	0.602059991	0.361727836	0.278753601	-0.522878745	0.612783857	0.079181246	0.278753601	-0.301029996	0.431363764	-0.522878745	-1	-1	-1	-1	0	0	0	0	0	1.949358869	1.949358869	1.949358869	0	0	0	0	2.258317958	0	0.447213595	2.34520788	0.316227766	0.894427191	1.974841766	1.974841766	1.224744871	0.316227766	1.949358869	0.948683298	2	2.024845673	1.949358869	1.974841766	2	1.549193338	1.974841766	1.483239697	1.341640786	0.447213595	2	1.048808848	1.341640786	0.632455532	1.61245155	0.447213595	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	0.97563761	0.800901674	-0.033739905	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.332313979	-0.121305038	-0.660928539	0.252576773	-1.773291525	-0.91655718	0.025144995	-0.397896986	-0.618370946	-2.288907335	-0.222142255	-3.241460586	0.898515421	1.069980418	0.157478071	-0.182208842	0.753011615	-0.021621514	0.06056736	-1.628164837	-0.414904447	-1.47323851	0.213617007	-2.126280779	-0.263107932	-1.205237263	-0.623065774	-2.720973269	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_1046_TW_1046	TW_1046_TW_1046	0	0	0	0	0	0	0.2	3.1	0	0	0	0	1.7	0	0.1	6.3	0.2	0.2	5.1	6.9	0.1	0.1	7.4	7.4	0.8	0	7.4	7	1	2.3	5.6	6.8	1.5	1.8	5	5.9	2.2	3.2	5.4	5.9	0	0	0	0	-1	-1	-1	-1	-1	-1	-0.522878745	0.505149978	-1	-1	-1	-1	0.255272505	-1	-0.698970004	0.806179974	-0.522878745	-0.522878745	0.716003344	0.84509804	-0.698970004	-0.698970004	0.875061263	0.875061263	-0.045757491	-1	0.875061263	0.851258349	0.041392685	0.380211242	0.755874856	0.838849091	0.204119983	0.278753601	0.707570176	0.77815125	0.361727836	0.51851394	0.740362689	0.77815125	-1	-1	-1	-1	0	0	0	0	0	0	0.447213595	1.760681686	0	0	0	0	1.303840481	0	0.316227766	2.50998008	0.447213595	0.447213595	2.258317958	2.626785107	0.316227766	0.316227766	2.720294102	2.720294102	0.894427191	0	2.720294102	2.645751311	1	1.516575089	2.366431913	2.607680962	1.224744871	1.341640786	2.236067977	2.42899156	1.483239697	1.788854382	2.323790008	2.42899156	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	-0.907601625	-1.475663773	-0.496458537	-0.071059848	-0.086782944	-0.250122263	-0.309012845	-0.884122099	-0.121305038	-0.857459486	0.683939158	-1.552507902	-1.650396404	0.647727973	1.092479277	-2.231623263	-2.288907335	1.762208997	1.562318067	-1.053149911	-2.290726983	1.702195636	1.349445343	-1.041797549	-0.082042297	0.914278868	1.372358147	-0.611503479	-0.112207608	0.691038984	0.931535404	-0.037446933	0.650560335	0.857869034	0.928251601	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_1322_TW_1322	TW_1322_TW_1322	0	0	0	0	0	3	1.4	4.2	0	0	0	0	4.2	0	0.1	3.8	0.2	2.7	2.1	0.2	4.4	1.9	4.4	2.1	2.5	1.4	3.4	1.9	2.6	1	1.7	0.1	2.6	0.4	2.9	1.9	3.4	4.9	2.6	1.5	0	0	0	0	-1	-1	-1	-1	-1	0.491361694	0.176091259	0.633468456	-1	-1	-1	-1	0.633468456	-1	-0.698970004	0.591064607	-0.522878745	0.447158031	0.342422681	-0.522878745	0.653212514	0.301029996	0.653212514	0.342422681	0.414973348	0.176091259	0.544068044	0.301029996	0.431363764	0.041392685	0.255272505	-0.698970004	0.431363764	-0.301029996	0.477121255	0.301029996	0.544068044	0.698970004	0.431363764	0.204119983	-1	-1	-1	-1	0	0	0	0	0	1.732050808	1.183215957	2.049390153	0	0	0	0	2.049390153	0	0.316227766	1.949358869	0.447213595	1.643167673	1.449137675	0.447213595	2.097617696	1.378404875	2.097617696	1.449137675	1.58113883	1.183215957	1.843908891	1.378404875	1.61245155	1	1.303840481	0.316227766	1.61245155	0.632455532	1.702938637	1.378404875	1.843908891	2.213594362	1.61245155	1.224744871	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	0.765700347	-0.360220696	0.211580372	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.066045444	-0.121305038	-0.857459486	-0.783728945	-1.552507902	0.312061848	-1.12942963	-3.890134152	0.931587881	-0.395408727	0.159469035	-1.884462735	0.159100687	-0.326901948	-0.053811316	-1.543845544	0.057436106	-1.038926014	-1.402292528	-4.742285807	0.040553163	-1.19135978	-0.387157502	-1.396055675	0.537338355	1.332186259	-0.623065774	-1.289235446	-0.605815742	-0.126897547	-0.050702013	-0.339631314
TW_1851_TW_1851	TW_1851_TW_1851	0	0	0	0	0	5.35	0.05	5.55	0	0	0	0	7.05	0	0.05	7	0.2	2.8	2.6	3.85	0.85	0.95	3.85	2.95	0.85	0.85	5.4	7.5	0.85	1.3	4.3	4.35	1.2	3.1	3.25	2.95	0.05	2.75	3.85	1.65	0	0	0	0	-1	-1	-1	-1	-1	0.736396502	-0.823908741	0.752048448	-1	-1	-1	-1	0.854306042	-1	-0.823908741	0.851258349	-0.522878745	0.462397998	0.431363764	0.596597096	-0.022276395	0.021189299	0.596597096	0.484299839	-0.022276395	-0.022276395	0.740362689	0.880813592	-0.022276395	0.146128036	0.643452676	0.648360011	0.113943352	0.505149978	0.525044807	0.484299839	-0.823908741	0.45484486	0.596597096	0.243038049	-1	-1	-1	-1	0	0	0	0	0	2.313006701	0.223606798	2.355843798	0	0	0	0	2.655183609	0	0.223606798	2.645751311	0.447213595	1.673320053	1.61245155	1.962141687	0.921954446	0.974679434	1.962141687	1.717556404	0.921954446	0.921954446	2.323790008	2.738612788	0.921954446	1.140175425	2.073644135	2.085665361	1.095445115	1.760681686	1.802775638	1.717556404	0.223606798	1.658312395	1.962141687	1.284523258	0	0	0	0	-0.050702013	-0.050702013	-0.207977376	-0.355375502	-0.865163895	1.326950997	-1.814549443	0.963138187	-0.071059848	-0.086782944	-0.250122263	-0.309012845	0.838100346	-0.121305038	-0.996427851	1.039378982	-1.552507902	0.361539322	-0.770752459	-0.426930025	-1.156035402	-1.115113147	-0.189239879	-1.156636873	-1.004556106	-0.760526844	0.907723141	1.561443624	-1.181874425	-0.779270477	0.275967875	-0.020617954	-0.828963661	0.52543805	-0.185247955	-0.644660207	-2.04487776	0.441065569	0.104953765	-1.179160159	-0.605815742	-0.126897547	-0.050702013	-0.339631314
