TW_1752_TW_1752	TW_1752_TW_1752	1	25.8	-0.0212268	0.00596364	-0.00450373	-0.00110137	0.0030148	0.00471987	-0.00373294	-0.0144001	0.0229627	-0.00210661	0.00704956	0.018016	-0.00742631	-0.00731412	0.00233626	-0.0106115	-0.0461945	-0.0412275	0.0647132	-0.0374524
TW_1753_TW_1753	TW_1753_TW_1753	1	25.8	-0.0212268	0.00596364	-0.00450373	-0.00110137	0.0030148	0.00471987	-0.00373294	-0.0144001	0.0229627	-0.00210661	0.00704956	0.018016	-0.00742631	-0.00731412	0.00233626	-0.0106115	-0.0461945	-0.0412275	0.0647132	-0.0374524
TW_176_TW_176	TW_176_TW_176	2	43.8	-0.0210172	0.000703877	0.00601858	0.00633416	0.00209237	0.00896114	0.00408475	-0.0260438	0.013722	0.00632498	0.00920184	0.0168178	0.0228931	-0.0449717	0.0426631	0.0371752	-0.00678146	-0.0244865	0.0272359	0.00684989
TW_1764_TW_1764	TW_1764_TW_1764	1	21.8	-0.0201497	0.00633499	0.000370077	0.00460298	0.00225906	0.00393436	0.00270297	-0.0214865	0.0054983	-0.0105994	0.0188931	-0.00366251	0.0186709	0.00565333	-0.00305435	0.022379	0.0351172	-0.0183245	0.00463357	-0.00570959
TW_1765_TW_1765	TW_1765_TW_1765	1	21.8	-0.0201497	0.00633499	0.000370077	0.00460298	0.00225906	0.00393436	0.00270297	-0.0214865	0.0054983	-0.0105994	0.0188931	-0.00366251	0.0186709	0.00565333	-0.00305435	0.022379	0.0351172	-0.0183245	0.00463357	-0.00570959
TW_1774_TW_1774	TW_1774_TW_1774	2	58.4	-0.0222677	0.00683987	-0.00428138	0.00152776	-0.0125986	0.00040091	0.00737422	-0.0160804	-0.00329675	0.00655392	0.0216193	0.010159	0.013847	0.0172613	-0.0143602	-0.0478613	-0.048993	0.0145867	-0.100085	0.0199689
TW_1775_TW_1775	TW_1775_TW_1775	2	58.4	-0.0222677	0.00683987	-0.00428138	0.00152776	-0.0125986	0.00040091	0.00737422	-0.0160804	-0.00329675	0.00655392	0.0216193	0.010159	0.013847	0.0172613	-0.0143602	-0.0478613	-0.048993	0.0145867	-0.100085	0.0199689
TW_183_TW_183	TW_183_TW_183	2	63.5	0.139166	0.00360477	0.00583165	-0.00332854	0.00565746	-0.00113985	-0.00287735	0.0106864	0.000189229	-0.0324222	-0.00912709	0.0456426	0.024481	-0.0445141	-0.0437836	-0.081173	-0.141094	0.0592434	-0.0276594	0.0956549
TW_1830_TW_1830	TW_1830_TW_1830	2	34.5	-0.020714	0.00103045	-0.00223056	0.00812814	-0.00920367	0.00550517	0.00480312	-0.015263	0.00866491	0.00972694	0.0193487	-0.00435549	0.00656931	0.012087	0.0101056	-0.0180653	0.00957917	-0.0766308	0.0155976	-0.0862255
TW_1831_TW_1831	TW_1831_TW_1831	2	34.5	-0.020714	0.00103045	-0.00223056	0.00812814	-0.00920367	0.00550517	0.00480312	-0.015263	0.00866491	0.00972694	0.0193487	-0.00435549	0.00656931	0.012087	0.0101056	-0.0180653	0.00957917	-0.0766308	0.0155976	-0.0862255
